/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:54:32 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MODIS-Aqua          
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2019-06-12 19:30:40 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MODIS-Aqua Range    , In situ Range       
!  chlor_a      , 621 ,   1.21925 , NaN                   ,                   1.63586 , 0.100876 - 99.17241 , 0.065000 - 58.09900 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_chlor_a,insitu_chlor_a_type,insitu_chlor_a,aqua_rrs412,aqua_rrs443,aqua_rrs469,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs645,aqua_rrs667,aqua_rrs678
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
465519,37.77513000,-75.97466000,2012-05-22 15:57:00,cbp06,A2012143181500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_465519_B5.tgz,0.00000000,25,8576,24.30,11.12,0.065,2.396,3.57206700,chl,6.67500000,0.00522600,0.00497800,0.00516200,0.00497500,0.00619300,0.00636300,0.00609600,0.00297500,0.00242100,0.00235600
466101,37.77513000,-75.97466000,2012-06-07 16:05:00,cbp06,A2012159181500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_466101_B5.tgz,0.00000000,25,8095,22.26,11.21,0.061,2.088,7.79419500,chl,9.07800000,0.00311200,0.00351900,0.00423500,0.00455700,0.00702100,0.00760900,0.00725100,0.00329900,0.00268600,0.00250200
466119,37.79652000,-75.84438000,2012-06-07 18:36:00,cbp06,A2012159181500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_466119_B5.tgz,0.00000000,24,-964,22.36,12.23,0.047,2.378,11.10345300,chl,8.84914000,0.00428000,0.00482800,0.00589300,0.00637200,0.01041100,0.01174700,0.01138500,0.00575600,0.00465500,0.00430500
466125,37.68346000,-75.98966000,2012-06-07 19:57:00,cbp06,A2012159181500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_466125_B5.tgz,0.00000000,25,-5827,22.19,10.94,0.018,1.965,6.86834400,chl,9.15429000,0.00353300,0.00410100,0.00500800,0.00543400,0.00816200,0.00849400,0.00801700,0.00396400,0.00323500,0.00302700
466131,37.58124000,-76.05799000,2012-06-07 21:03:00,cbp06,A2012159181500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_466131_B5.tgz,0.00000000,25,-9788,22.09,10.21,0.011,1.750,6.89642500,chl,7.07550000,0.00377100,0.00419600,0.00495800,0.00530600,0.00801400,0.00825200,0.00782900,0.00335600,0.00267100,0.00255400
467265,37.80013000,-76.17466000,2012-07-25 17:12:00,cbp06,A2012207181500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_467265_B5.tgz,0.00000000,25,4066,23.65,10.03,0.042,1.115,13.36570600,chl,12.63800000,0.00096100,0.00152300,0.00188500,0.00219000,0.00370500,0.00413200,0.00407700,0.00200500,0.00167700,0.00180300
470025,38.31870000,-76.29215000,2012-11-14 16:26:00,cbp06,A2012319181500.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_470025_B5.tgz,0.00000000,25,6802,60.55,9.58,0.087,3.987,11.23636200,chl,11.62900000,0.00124700,0.00154300,0.00226500,0.00266700,0.00428600,0.00470900,0.00469100,0.00262600,0.00199600,0.00218000
470037,38.13705000,-76.22787000,2012-11-14 17:30:00,cbp06,A2012319181500.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_470037_B5.tgz,0.00000000,25,2959,60.41,9.76,0.072,4.528,8.52323700,chl,11.74800000,0.00168700,0.00166400,0.00210900,0.00245400,0.00358700,0.00398400,0.00399100,0.00203500,0.00158400,0.00185700
470199,37.58847000,-76.16216000,2012-11-29 16:07:00,cbp06,A2012334173500.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_470199_B5.tgz,0.00000000,25,5375,60.11,54.10,0.089,0.864,7.65867700,chl,6.14100000,0.00221500,0.00168000,0.00186300,0.00249800,0.00367100,0.00399100,0.00397000,0.00183000,0.00139600,0.00145500
470211,37.68346000,-75.98966000,2012-11-29 17:37:00,cbp06,A2012334173500.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_470211_B5.tgz,0.00000000,25,-25,60.19,53.59,0.100,1.272,9.51293800,chl,7.74300000,0.00154100,0.00133900,0.00156200,0.00223700,0.00347500,0.00387100,0.00387700,0.00188400,0.00140100,0.00146000
470217,37.77513000,-75.97466000,2012-11-29 18:17:00,cbp06,A2012334173500.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_470217_B5.tgz,0.00000000,25,-2423,60.30,53.33,0.140,1.606,9.56566600,chl,6.86571000,0.00130400,0.00146200,0.00176900,0.00250200,0.00376200,0.00416600,0.00419100,0.00218900,0.00161600,0.00165200
470967,37.58124000,-76.05799000,2013-01-29 17:18:00,cbp06,A2013029184000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_470967_B5.tgz,0.00000000,25,5174,58.96,47.23,0.054,1.963,8.41717200,chl,3.20400000,0.00156600,0.00186300,0.00195700,0.00248400,0.00376100,0.00409700,0.00413100,0.00128500,0.00107600,0.00105700
470973,37.48680000,-76.15633000,2013-01-29 18:10:00,cbp06,A2013029184000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_470973_B5.tgz,0.00000000,25,2053,58.85,46.86,0.072,1.769,8.51930000,chl,2.88360000,0.00135300,0.00183300,0.00212000,0.00277500,0.00422000,0.00461300,0.00463100,0.00140800,0.00115600,0.00113800
470979,37.41153000,-76.15966000,2013-01-29 18:51:00,cbp06,A2013029184000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_470979_B5.tgz,0.00000000,25,-408,58.79,46.81,0.139,1.638,7.02501900,chl,2.88360000,0.00205200,0.00260000,0.00309700,0.00395500,0.00578900,0.00611900,0.00602200,0.00202400,0.00163700,0.00161400
471483,38.13705000,-76.22787000,2013-03-19 15:30:00,cbp06,A2013078174500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_471483_B5.tgz,0.00000000,25,8385,39.37,41.05,0.029,1.510,21.20458600,chl,39.51600000,0.00047700,0.00081100,0.00095300,0.00113600,0.00189500,0.00240400,0.00259800,0.00136300,0.00084200,0.00091400
472179,38.64498000,-76.40131000,2013-04-16 15:18:00,cbp06,A2013106181000.L2_LAC.R0000028717_39N_37N_76W_76W.hdf_OCVAL.nc_4551_472179_B5.tgz,0.00000000,25,10608,32.26,1.08,0.028,3.829,3.04847400,chl,58.09900000,0.00395500,0.00399700,0.00400800,0.00381900,0.00437500,0.00485500,0.00503400,0.00332900,0.00266600,0.00299900
472833,37.23653000,-76.20799000,2013-05-14 17:20:00,cbp06,A2013134183500.L2_LAC.R0000028717_39N_36N_76W_75W.hdf_OCVAL.nc_4551_472833_B5.tgz,0.00000000,25,4709,28.15,38.72,0.036,1.722,16.21204700,chl,8.54400000,0.00107500,0.00187900,0.00221700,0.00266000,0.00443600,0.00525400,0.00526800,0.00193900,0.00143700,0.00153900
474003,37.58847000,-76.16216000,2013-06-24 20:01:00,cbp06,A2013175183000.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_474003_B5.tgz,0.00000000,25,-5328,23.09,30.72,0.041,3.904,75.32516500,chl,12.28200000,-0.00122700,0.00023000,0.00113000,0.00180500,0.00458400,0.00531500,0.00534700,0.00220800,0.00169100,0.00188300
474123,37.68346000,-75.98966000,2013-06-25 17:36:00,cbp06,A2013176173500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_474123_B5.tgz,0.00000000,25,73,15.73,53.65,0.030,1.720,11.66682300,chl,6.58600000,0.00197400,0.00261500,0.00296500,0.00316600,0.00539400,0.00574700,0.00568900,0.00185600,0.00147900,0.00145200
474477,37.58847000,-76.16216000,2013-07-15 19:29:00,cbp06,A2013196185000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_474477_B5.tgz,0.00000000,25,-2303,26.98,52.88,0.054,0.839,20.20417600,chl,7.47600000,0.00162800,0.00163000,0.00172400,0.00196400,0.00358700,0.00412900,0.00418100,0.00141700,0.00108800,0.00128200
475179,37.58847000,-76.16216000,2013-08-12 19:45:00,cbp06,A2013224173500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_475179_B5.tgz,0.00000000,25,-7671,23.64,54.06,0.043,0.474,3.39164500,chl,8.18800000,0.00444800,0.00401300,0.00370600,0.00371200,0.00516500,0.00510000,0.00490000,0.00162800,0.00143900,0.00141500
476181,37.77513000,-75.97466000,2013-09-18 18:11:00,cbp06,A2013261175500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_476181_B5.tgz,0.00000000,25,-939,38.51,32.68,0.074,2.009,5.34297900,chl,5.45867000,0.00476900,0.00481800,0.00533300,0.00566900,0.00785000,0.00821100,0.00779500,0.00409600,0.00328400,0.00320400
476307,37.41153000,-76.15966000,2013-09-19 18:03:00,cbp06,A2013262183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_476307_B5.tgz,0.00000000,25,2108,42.90,39.44,0.115,1.665,9.28876700,chl,11.74800000,0.00264600,0.00345600,0.00463600,0.00543800,0.00847800,0.00915600,0.00891200,0.00439300,0.00339200,0.00333800
476367,36.99570000,-76.02048000,2013-09-20 14:58:00,cbp06,A2013263174000.L2_LAC.R0000028717_37N_36N_76W_75W.hdf_OCVAL.nc_4551_476367_B5.tgz,0.00000000,25,9898,37.67,49.00,0.037,2.922,3.58139700,chl,4.16520000,0.00458100,0.00507600,0.00572900,0.00625600,0.00798000,0.00802500,0.00772200,0.00346100,0.00273200,0.00271800
476391,36.99542000,-76.16772000,2013-09-20 16:20:00,cbp06,A2013263174000.L2_LAC.R0000028717_37N_36N_76W_75W.hdf_OCVAL.nc_4551_476391_B5.tgz,0.00000000,25,4980,37.66,49.42,0.024,2.665,4.34934400,chl,7.87650000,0.00457000,0.00531300,0.00626800,0.00690100,0.00908200,0.00933500,0.00901400,0.00556200,0.00440600,0.00426300
476901,37.41153000,-76.07966000,2013-10-21 17:41:00,cbp06,A2013294183500.L2_LAC.R0000028717_37N_37N_76W_76W.hdf_OCVAL.nc_4551_476901_B5.tgz,0.00000000,25,3410,54.69,39.38,0.068,2.742,7.70134400,chl,5.87400000,0.00161500,0.00247300,0.00353000,0.00423800,0.00661400,0.00689900,0.00656500,0.00304300,0.00238800,0.00244300
476919,37.58847000,-76.16216000,2013-10-21 19:28:00,cbp06,A2013294183500.L2_LAC.R0000028717_37N_37N_76W_76W.hdf_OCVAL.nc_4551_476919_B5.tgz,0.00000000,25,-3007,54.81,39.21,0.101,2.855,9.93612100,chl,10.14600000,0.00120800,0.00172900,0.00239000,0.00290900,0.00475000,0.00504200,0.00494600,0.00221100,0.00172900,0.00185900
477453,37.58847000,-76.16216000,2013-11-14 16:11:00,cbp06,A2013318174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_477453_B5.tgz,0.00000000,25,5929,57.78,41.23,0.048,4.976,3.83669400,chl,4.80600000,0.00526900,0.00679000,0.00840400,0.00966400,0.01250100,0.01261500,0.01211800,0.00783400,0.00639500,0.00611300
477471,37.69180000,-76.18967000,2013-11-14 16:55:00,cbp06,A2013318174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_477471_B5.tgz,0.00000000,25,3290,57.87,41.21,0.143,4.748,4.69587900,chl,5.87400000,0.00264600,0.00326500,0.00402800,0.00483300,0.00664600,0.00671400,0.00642400,0.00317100,0.00238900,0.00235900
477489,37.87700000,-75.80904000,2013-11-14 17:58:00,cbp06,A2013318174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_477489_B5.tgz,0.00000000,25,-488,58.13,39.10,0.044,5.319,5.82953800,chl,4.01000000,0.00302200,0.00437200,0.00568800,0.00701400,0.00989600,0.01037700,0.01007700,0.00672400,0.00548300,0.00525800
477495,37.80013000,-76.17466000,2013-11-14 18:20:00,cbp06,A2013318174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_477495_B5.tgz,0.00000000,25,-1808,57.98,40.94,0.139,4.619,4.64566700,chl,5.98080000,0.00220600,0.00274200,0.00340100,0.00404300,0.00546500,0.00553600,0.00532100,0.00259000,0.00196600,0.00197100
478029,37.68346000,-75.98966000,2013-12-11 15:40:00,cbp06,A2013345173000.L2_LAC.R0000028717_39N_36N_76W_75W.hdf_OCVAL.nc_4551_478029_B5.tgz,0.00000000,25,6691,61.26,57.93,0.128,2.102,9.04428900,chl,7.36920000,0.00210800,0.00151100,0.00167800,0.00255700,0.00392700,0.00435200,0.00424300,0.00205500,0.00150900,0.00152700
478407,37.80013000,-76.17466000,2014-02-18 14:56:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478407_B5.tgz,0.00000000,25,10433,49.82,41.40,0.025,6.203,6.74531100,chl,4.80600000,0.00197400,0.00250800,0.00318000,0.00367200,0.00525800,0.00568500,0.00562800,0.00240500,0.00177600,0.00168600
478419,37.91011000,-76.17137000,2014-02-18 15:30:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478419_B5.tgz,0.00000000,25,8394,49.93,41.14,0.031,6.281,6.80048500,chl,4.05800000,0.00176700,0.00231900,0.00295900,0.00339000,0.00482700,0.00525000,0.00520900,0.00218100,0.00160900,0.00152100
478425,37.77513000,-75.97466000,2014-02-18 15:59:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478425_B5.tgz,0.00000000,25,6651,49.82,40.56,0.051,6.431,7.55730800,chl,8.81100000,0.00266300,0.00371200,0.00484400,0.00581800,0.00839400,0.00922200,0.00921000,0.00541200,0.00400200,0.00369500
478431,38.13705000,-76.22787000,2014-02-18 16:40:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478431_B5.tgz,0.00000000,25,4199,50.14,41.01,0.039,5.990,6.06030700,chl,3.63100000,0.00189300,0.00219300,0.00275500,0.00309200,0.00438700,0.00467000,0.00453800,0.00187400,0.00139400,0.00130300
478437,37.90846000,-75.79132000,2014-02-18 17:11:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478437_B5.tgz,0.00000000,24,2333,49.97,39.53,0.020,6.704,9.61302100,chl,11.29029000,0.00189700,0.00381800,0.00575200,0.00717000,0.01113300,0.01231000,0.01236000,0.01092000,0.00853500,0.00792000
478461,37.68346000,-75.98966000,2014-02-18 18:52:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478461_B5.tgz,0.00000000,25,-3729,49.74,40.75,0.021,6.364,7.24637600,chl,7.35733000,0.00272800,0.00345700,0.00449200,0.00529200,0.00764900,0.00834100,0.00830400,0.00432200,0.00320400,0.00296100
478467,37.58124000,-76.05799000,2014-02-18 19:38:00,cbp06,A2014049174500.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_478467_B5.tgz,0.00000000,25,-6492,49.61,41.33,0.014,6.200,5.99606800,chl,5.01960000,0.00236000,0.00328500,0.00418900,0.00498400,0.00696300,0.00746500,0.00740300,0.00328700,0.00248000,0.00229700
478557,38.64618000,-76.42127000,2014-02-19 16:01:00,cbp06,A2014050183000.L2_LAC.R0000028717_38N_36N_76W_75W.hdf_OCVAL.nc_4551_478557_B5.tgz,0.00000000,25,9117,52.63,31.17,0.040,3.792,8.46338000,chl,4.37900000,0.00127400,0.00154400,0.00187200,0.00212800,0.00325400,0.00353700,0.00352000,0.00113200,0.00100500,0.00100400
479067,37.48680000,-76.15633000,2014-03-20 16:50:00,cbp06,A2014079180000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_479067_B5.tgz,0.00000000,25,4321,39.20,25.07,0.059,3.284,5.45378100,chl,3.84480000,0.00239600,0.00306800,0.00369600,0.00405400,0.00549600,0.00593700,0.00580800,0.00205600,0.00151200,0.00143100
479073,37.41153000,-76.15966000,2014-03-20 17:26:00,cbp06,A2014079180000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_479073_B5.tgz,0.00000000,25,2159,39.13,25.17,0.092,3.201,5.34616200,chl,4.16520000,0.00290800,0.00363100,0.00428100,0.00478300,0.00650900,0.00699100,0.00689000,0.00239300,0.00175400,0.00165100
479079,37.23653000,-76.20799000,2014-03-20 18:29:00,cbp06,A2014079180000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_479079_B5.tgz,0.00000000,25,-1622,38.96,25.90,0.036,3.065,4.44840600,chl,4.80600000,0.00556400,0.00725700,0.00906300,0.01016900,0.01315500,0.01391200,0.01348200,0.00722900,0.00572200,0.00533500
479937,37.41153000,-76.07966000,2014-05-12 17:48:00,cbp06,A2014132182000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_479937_B5.tgz,0.00000000,25,1942,25.92,10.12,0.091,4.851,31.98374400,chl,14.95200000,0.00072300,0.00102000,0.00127800,0.00138100,0.00266000,0.00326200,0.00339500,0.00123200,0.00084700,0.00096300
479955,37.48680000,-76.15633000,2014-05-12 19:18:00,cbp06,A2014132182000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_479955_B5.tgz,0.00000000,25,-3457,25.93,9.77,0.042,4.876,19.50651700,chl,13.99080000,0.00132400,0.00150100,0.00173100,0.00168000,0.00291700,0.00351400,0.00358700,0.00141300,0.00097200,0.00111400
480495,38.13705000,-76.22787000,2014-06-02 15:53:00,cbp06,A2014153183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_480495_B5.tgz,0.00000000,25,9942,25.96,39.86,0.045,4.699,19.21829200,chl,6.08800000,0.00068600,0.00099100,0.00125700,0.00139800,0.00252800,0.00287400,0.00288100,0.00113000,0.00080400,0.00096800
480525,37.41153000,-76.07966000,2014-06-02 17:44:00,cbp06,A2014153183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_480525_B5.tgz,0.00000000,25,3270,25.65,39.71,0.020,3.844,14.93362800,chl,6.19440000,0.00128500,0.00173100,0.00218200,0.00249500,0.00435300,0.00485400,0.00472600,0.00211200,0.00160900,0.00169400
480531,37.41153000,-76.15966000,2014-06-02 18:26:00,cbp06,A2014153183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_480531_B5.tgz,0.00000000,25,748,25.60,39.42,0.034,3.714,15.27221800,chl,6.94200000,0.00120600,0.00178900,0.00226700,0.00257500,0.00444000,0.00497400,0.00486300,0.00219600,0.00165100,0.00172900
480537,37.48680000,-76.15633000,2014-06-02 19:00:00,cbp06,A2014153183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_480537_B5.tgz,0.00000000,25,-1290,25.64,39.42,0.027,3.839,14.67738800,chl,7.20900000,0.00135200,0.00184200,0.00240700,0.00272200,0.00469400,0.00524900,0.00512100,0.00227000,0.00173800,0.00177700
480543,37.58847000,-76.16216000,2014-06-02 19:40:00,cbp06,A2014153183500.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_480543_B5.tgz,0.00000000,25,-3689,25.69,39.50,0.031,4.019,12.84292500,chl,4.27200000,0.00076400,0.00125500,0.00159400,0.00187900,0.00320400,0.00355100,0.00343300,0.00119500,0.00089400,0.00097500
482031,37.68346000,-75.98966000,2014-08-05 18:12:00,cbp06,A2014217183500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_482031_B5.tgz,0.00000000,25,1582,28.50,40.55,0.052,1.661,15.85115400,chl,4.53900000,0.00097800,0.00160900,0.00225700,0.00260400,0.00472400,0.00515800,0.00496900,0.00196900,0.00167500,0.00168800
482055,37.58124000,-76.05799000,2014-08-05 18:59:00,cbp06,A2014217183500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_482055_B5.tgz,0.00000000,25,-1241,28.37,40.07,0.056,1.970,14.08910600,chl,4.40550000,0.00100300,0.00151800,0.00207000,0.00232600,0.00410600,0.00435700,0.00422400,0.00145900,0.00128700,0.00132500
482391,38.13705000,-76.22787000,2014-08-25 15:45:00,cbp06,A2014237181000.L2_LAC.R0000028717_38N_37N_76W_76W.hdf_OCVAL.nc_4551_482391_B5.tgz,0.00000000,25,8929,31.35,1.71,0.040,3.529,13.88594100,chl,9.30700000,0.00117800,0.00149500,0.00196600,0.00204500,0.00359500,0.00390200,0.00381000,0.00183000,0.00155300,0.00172900
482553,37.77513000,-75.97466000,2014-08-26 18:24:00,cbp06,A2014238185500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_482553_B5.tgz,0.00000000,24,1960,37.11,58.40,0.109,2.833,17.56845300,chl,7.36920000,0.00130400,0.00149600,0.00200300,0.00238700,0.00443500,0.00486100,0.00475700,0.00204200,0.00146900,0.00157100
483801,37.79652000,-75.84438000,2014-10-21 16:44:00,cbp06,A2014294180500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_483801_B5.tgz,0.00000000,24,5018,52.10,11.20,0.066,1.914,5.85011900,chl,6.40800000,0.00344600,0.00443600,0.00584300,0.00659300,0.00932100,0.00991500,0.00971500,0.00525400,0.00402400,0.00393300
483813,37.68346000,-75.98966000,2014-10-21 17:42:00,cbp06,A2014294180500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_483813_B5.tgz,0.00000000,25,1536,51.95,12.48,0.028,2.024,4.26903600,chl,5.01960000,0.00346600,0.00426500,0.00539800,0.00591900,0.00782100,0.00797300,0.00765800,0.00357000,0.00276700,0.00276200
483831,37.58124000,-76.05799000,2014-10-21 18:25:00,cbp06,A2014294180500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_483831_B5.tgz,0.00000000,25,-1045,51.83,13.20,0.023,2.157,3.99716800,chl,5.76720000,0.00341900,0.00403600,0.00507000,0.00537800,0.00718500,0.00715100,0.00680500,0.00315400,0.00243500,0.00250900
483849,37.23653000,-76.20799000,2014-10-21 20:46:00,cbp06,A2014294180500.L2_LAC.R0000028717_39N_37N_76W_75W.hdf_OCVAL.nc_4551_483849_B5.tgz,0.00000000,25,-9510,51.47,15.11,0.031,2.737,3.45182000,chl,5.12640000,0.00373000,0.00416600,0.00514400,0.00537400,0.00685900,0.00679300,0.00639600,0.00268000,0.00210500,0.00212000
484599,37.11681000,-76.12521000,2014-12-15 16:00:00,cbp06,A2014349181000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_484599_B5.tgz,0.00000000,25,8020,62.86,3.26,0.024,0.847,3.85095100,chl,2.40300000,0.00524300,0.00555900,0.00691800,0.00745600,0.00941000,0.00970600,0.00940400,0.00348700,0.00274700,0.00267900
485223,37.48680000,-76.15633000,2015-01-16 16:57:00,cbp06,A2015016181000.L2_LAC.R0000028717_37N_37N_76W_76W.hdf_OCVAL.nc_4551_485223_B5.tgz,0.00000000,25,4625,60.05,2.29,0.062,4.105,4.86066000,chl,2.67000000,0.00317300,0.00387100,0.00520700,0.00583400,0.00778500,0.00821500,0.00800800,0.00308700,0.00241200,0.00231500
485229,37.41153000,-76.15966000,2015-01-16 17:29:00,cbp06,A2015016181000.L2_LAC.R0000028717_37N_37N_76W_76W.hdf_OCVAL.nc_4551_485229_B5.tgz,0.00000000,25,2704,59.97,2.53,0.051,3.992,4.30645100,chl,2.88360000,0.00484100,0.00600100,0.00799200,0.00893200,0.01158700,0.01210800,0.01166000,0.00561700,0.00447800,0.00423400
485601,37.77513000,-75.97466000,2015-03-12 15:32:00,cbp06,A2015071182000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_485601_B5.tgz,0.00000000,25,10104,43.83,11.03,0.105,4.456,8.07870300,chl,5.01960000,0.00239800,0.00353900,0.00474900,0.00556100,0.00814100,0.00921400,0.00899000,0.00433000,0.00323100,0.00297500
485607,37.80013000,-76.17466000,2015-03-12 16:32:00,cbp06,A2015071182000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_485607_B5.tgz,0.00000000,25,6506,43.79,9.58,0.025,4.160,8.18018200,chl,4.05840000,0.00131200,0.00204400,0.00278500,0.00328200,0.00479300,0.00534200,0.00526700,0.00188000,0.00137700,0.00130200
485619,37.69180000,-76.18967000,2015-03-12 18:18:00,cbp06,A2015071182000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_485619_B5.tgz,0.00000000,25,144,43.69,9.21,0.105,4.023,7.62444400,chl,2.88360000,0.00102400,0.00171300,0.00245100,0.00287500,0.00418500,0.00457800,0.00446300,0.00149500,0.00107100,0.00102000
485625,37.58847000,-76.16216000,2015-03-12 19:06:00,cbp06,A2015071182000.L2_LAC.R0000028717_37N_37N_76W_75W.hdf_OCVAL.nc_4551_485625_B5.tgz,0.00000000,25,-2737,43.59,9.22,0.041,3.959,5.74151700,chl,1.92240000,0.00165400,0.00234700,0.00313300,0.00361200,0.00505700,0.00537500,0.00515300,0.00158900,0.00119700,0.00113600
486009,37.11681000,-76.12521000,2015-04-06 15:23:00,cbp06,A2015096181000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_486009_B5.tgz,0.00000000,25,10279,34.22,3.53,0.045,5.423,3.90446700,chl,1.28160000,0.00285300,0.00422600,0.00570300,0.00653100,0.00829600,0.00855700,0.00809800,0.00233100,0.00186600,0.00177600
486015,38.13705000,-76.22787000,2015-04-06 15:38:00,cbp06,A2015096181000.L2_LAC.R0000028717_38N_37N_76W_75W.hdf_OCVAL.nc_4551_486015_B5.tgz,0.00000000,25,9395,35.09,1.90,0.029,6.812,10.19449500,chl,3.95200000,0.00016700,0.00112400,0.00198200,0.00238800,0.00378700,0.00421400,0.00415100,0.00133400,0.00104100,0.00105500
