/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:57:44 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MERIS               
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 21:23:54 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MERIS Range         , In situ Range       
!  chlor_a      , 557 ,   1.10936 , NaN                   ,                   1.62278 , 0.054149 - 41.53173 , 0.064000 - 40.23000 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,meris_filename,meris_es_error,meris_pixel_total,meris_tdiff,meris_solz,meris_senz,meris_cv,meris_windspeed,meris_chlor_a,insitu_chlor_a_type,insitu_chlor_a,meris_rrs413,meris_rrs443,meris_rrs490,meris_rrs510,meris_rrs560,meris_rrs620,meris_rrs665,meris_rrs681,meris_rrs709
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
280168,38.13617000,-76.22897000,2009-10-21 13:55:00,2009oct_chesapeake,M2009294152431.L2_RR.R0000017771_38N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,5880,52.16,2.88,0.090,0.533,3.88448358,chl_a,7.19799995,0.00018362,0.00102520,0.00250676,0.00307172,0.00383091,0.00210546,0.00132080,0.00151055,0.00090829
211988,32.73620000,-65.99500000,2003-11-07 16:44:00,a22,M2003311144318.L2_RR.R0000017777_32N_32N_65W_65W.N1_OCVAL.bz2,0.00000000,25,-6720,52.23,10.89,0.044,6.611,0.09197469,chl,0.11100000,0.00656072,0.00591472,0.00477031,0.00251029,0.00098757,-0.00000657,0.00002543,0.00005543,-0.00030923
100294,42.60020000,-70.56620000,2005-04-05 17:00:00,apr05mb,M2005095145029.L2_RR.R0000017822_42N_42N_70W_70W.N1_OCVAL.bz2,0.00000000,25,-7020,42.64,16.40,0.046,3.047,7.26766109,chl_a,3.11500001,-0.00097109,0.00018791,0.00149991,0.00212391,0.00313142,0.00150219,0.00110972,0.00109752,0.00081895
5234,32.24060000,-64.24910000,2003-04-02 17:07:00,bats174a,M2003092141909.L2_RR.R0000017855_32N_32N_64W_64W.N1_OCVAL.bz2,0.00000000,25,-9180,36.84,7.11,0.021,6.565,0.14320418,chl,0.26899999,0.00586026,0.00521691,0.00418543,0.00267960,0.00116695,0.00002591,0.00001324,0.00005781,0.00000818
5868,32.03300000,-64.41930000,2003-08-11 16:43:00,bats179,M2003223135846.L2_RR.R0000017860_32N_32N_64W_64W.N1_OCVAL.bz2,0.00000000,25,-8700,32.93,36.01,0.023,5.251,0.08030084,chl,0.06400000,0.01407290,0.01129290,0.00724432,0.00400832,0.00181337,0.00036880,0.00017632,0.00014255,-0.00008333
5873,32.14600000,-64.00310000,2003-08-14 16:56:00,bats179,M2003226140448.L2_RR.R0000017860_32N_32N_64W_64W.N1_OCVAL.bz2,0.00000000,25,-9180,32.03,25.30,0.029,4.161,0.07918239,chl,0.06900000,0.01303611,0.01068678,0.00707878,0.00390518,0.00169213,0.00036511,0.00019288,0.00012906,0.00000513
6202,32.14800000,-64.56630000,2003-11-07 14:59:00,bats182,M2003311144318.L2_RR.R0000017863_bats182_6202.N1_OCVAL.bz2,0.00000000,25,-420,51.23,22.00,0.024,5.010,0.05414945,chl,0.13699999,0.00838950,0.00715900,0.00535671,0.00266341,0.00095822,0.00000488,0.00004141,-0.00002329,-0.00032912
279574,43.73010000,-69.99890000,2009-02-09 15:00:00,bd02_2009,M2009040150840.L2_RR.R0000017958_43N_43N_69W_69W.N1_OCVAL.bz2,0.00000000,9,840,62.50,2.93,0.123,2.728,2.25445342,chl_a,3.63599992,0.00196457,0.00280650,0.00425850,0.00458257,0.00465257,0.00153467,0.00086943,0.00084886,0.00079857
279577,43.72980000,-69.99920000,2009-03-16 13:45:00,bd02_2009,M2009075150417.L2_RR.R0000017958_43N_43N_69W_69W.N1_OCVAL.bz2,0.00000000,13,5340,49.88,3.03,0.150,2.885,3.80186772,chl,0.58999997,-0.00094367,0.00000267,0.00130033,0.00168900,0.00201267,0.00031167,-0.00002200,-0.00011000,-0.00003000
279578,43.73010000,-69.99890000,2009-03-16 15:45:00,bd02_2009,M2009075150417.L2_RR.R0000017958_43N_43N_69W_69W.N1_OCVAL.bz2,0.00000000,13,-1860,49.88,3.03,0.150,2.885,3.80186772,chl_a,0.47600001,-0.00094367,0.00000267,0.00130033,0.00168900,0.00201267,0.00031167,-0.00002200,-0.00011000,-0.00003000
279621,43.72980000,-69.99920000,2009-02-09 13:10:00,bd02_2009,M2009040150840.L2_RR.R0000017958_43N_43N_69W_69W.N1_OCVAL.bz2,0.00000000,9,7440,62.50,2.93,0.123,2.728,2.25445342,chl,3.50000000,0.00196457,0.00280650,0.00425850,0.00458257,0.00465257,0.00153467,0.00086943,0.00084886,0.00079857
7247,39.29720000,-76.21950000,2003-10-02 14:50:00,bio0302,M2003275151058.L2_RR.R0000017970_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,22,1920,47.85,18.77,0.055,5.147,20.26954842,chl,5.15000010,-0.00252060,0.00025340,0.00408089,0.00613420,0.01153845,0.01284509,0.01252000,0.01240818,0.01118320
7251,39.06920000,-76.35267000,2003-10-02 16:56:00,bio0302,M2003275151058.L2_RR.R0000017970_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-5640,47.71,19.17,0.095,5.137,11.66053867,chl,6.34999990,-0.00021541,0.00143059,0.00423638,0.00567613,0.00947953,0.00740388,0.00578000,0.00555811,0.00439745
25821,37.26720000,-76.14920000,2004-04-04 13:45:00,bio0401,M2004095145325.L2_RR.R0000017971_bio0401_25821.N1_OCVAL.bz2,0.00000000,25,4980,41.40,35.80,0.064,8.439,8.67464161,chl,11.68999958,0.00072818,0.00145137,0.00282905,0.00354957,0.00542114,0.00238270,0.00146290,0.00165983,0.00132710
25884,38.30590000,-76.30230000,2004-10-01 14:57:00,bio0403,M2004275153940.L2_RR.R0000017973_38N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,3180,44.35,29.31,0.052,1.475,22.22560310,chl,15.31999969,-0.00060970,0.00031927,0.00221446,0.00310200,0.00596636,0.00395555,0.00266952,0.00275346,0.00213082
63972,37.23653000,-76.20799000,2002-05-01 18:08:00,cbp03,M2002121151622.L2_RR.R0000018101_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-9300,29.47,5.09,0.083,1.034,4.99863863,chl,4.67250013,0.00125983,0.00310508,0.00618431,0.00738350,0.00999786,0.00471493,0.00311347,0.00298440,0.00182613
64060,38.64484000,-76.41773000,2002-06-18 14:55:00,cbp03,M2002169150517.L2_RR.R0000018101_39N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,1800,26.45,14.10,0.131,1.284,29.67773247,chl,12.56000042,-0.00017581,0.00035436,0.00108410,0.00162495,0.00329250,0.00160486,0.00106629,0.00135827,0.00084170
64126,37.68346000,-75.98966000,2002-07-17 13:46:00,cbp03,M2002198145421.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,5220,30.03,27.68,0.062,1.593,16.23689461,chl,5.12639999,-0.00186190,-0.00014182,0.00254278,0.00382835,0.00696829,0.00296876,0.00170020,0.00173820,0.00097218
64130,37.90846000,-75.79132000,2002-07-17 17:14:00,cbp03,M2002198145421.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-7260,30.00,26.91,0.101,1.884,11.35536194,chl,5.55359983,-0.00005130,0.00180452,0.00537172,0.00705105,0.01157160,0.00744146,0.00526318,0.00498391,0.00357348
64163,37.68346000,-75.98966000,2002-07-30 13:31:00,cbp03,M2002211144631.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,5640,33.37,39.01,0.048,4.193,12.83053875,chl,5.23320007,0.00055036,0.00107860,0.00288882,0.00375255,0.00629700,0.00254836,0.00166191,0.00181583,0.00067644
64167,37.79652000,-75.84438000,2002-07-30 15:15:00,cbp03,M2002211144631.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-600,33.32,38.45,0.128,4.161,10.55096817,chl,9.74549961,0.00105310,0.00219610,0.00551040,0.00698200,0.01142000,0.00728090,0.00521400,0.00514579,0.00332095
64170,37.90846000,-75.79132000,2002-07-30 16:35:00,cbp03,M2002211144631.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-5400,33.34,38.33,0.145,4.112,13.28293037,chl,13.17199993,-0.00040876,0.00122000,0.00548829,0.00719295,0.01223648,0.00853124,0.00680470,0.00654162,0.00473663
64354,36.99570000,-76.02048000,2002-10-23 13:07:00,cbp03,M2002296152453.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,8760,51.56,6.93,0.118,2.741,4.08004665,chl,2.24280000,0.00141990,0.00238200,0.00436440,0.00489520,0.00604920,0.00222450,0.00141760,0.00143490,0.00082940
64355,37.06237000,-75.99937000,2002-10-23 14:26:00,cbp03,M2002296152453.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,4020,51.61,6.93,0.063,2.792,4.22327614,chl,6.19439983,0.00302172,0.00460046,0.00768609,0.00867467,0.01077480,0.00637667,0.00423782,0.00410591,0.00284855
64356,37.22875000,-76.05383000,2002-10-23 15:59:00,cbp03,M2002296152453.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-1560,51.78,6.17,0.090,2.717,4.33705187,chl,5.23320007,0.00083429,0.00172491,0.00337570,0.00376050,0.00477840,0.00161905,0.00097950,0.00110467,0.00061743
64357,37.23653000,-76.20799000,2002-10-23 17:28:00,cbp03,M2002296152453.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-6900,51.84,5.08,0.089,2.421,3.73408723,chl,4.80600023,0.00090655,0.00158981,0.00297592,0.00333313,0.00402073,0.00136800,0.00085148,0.00102087,0.00055635
64365,37.53069000,-76.30661000,2002-11-01 16:45:00,cbp03,M2002305154305.L2_RR.R0000018101_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,16,-3300,53.80,30.92,0.137,4.856,4.20024204,chl,10.68000031,0.00304146,0.00326636,0.00389218,0.00426691,0.00531909,0.00340673,0.00229436,0.00227236,0.00205764
64459,37.80013000,-76.17466000,2003-02-11 13:02:00,cbp03,M2003042153716.L2_RR.R0000018101_37N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,9720,56.31,22.85,0.053,0.671,8.61093426,chl,9.29160023,0.00110155,0.00137958,0.00203848,0.00230820,0.00358210,0.00152700,0.00090848,0.00087955,0.00082248
64460,37.77513000,-75.97466000,2003-02-11 14:16:00,cbp03,M2003042153716.L2_RR.R0000018101_37N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,24,5280,56.22,24.11,0.062,0.879,9.75960445,chl,8.33040047,0.00198070,0.00220170,0.00284389,0.00330745,0.00524367,0.00244911,0.00149489,0.00144978,0.00125800
64461,37.90846000,-75.79132000,2003-02-11 15:34:00,cbp03,M2003042153716.L2_RR.R0000018101_37N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,600,56.28,24.89,0.083,0.982,9.32871056,chl,6.19439983,0.00186010,0.00249790,0.00410656,0.00492322,0.00769689,0.00558667,0.00378278,0.00341000,0.00330700
64463,37.68346000,-75.98966000,2003-02-11 17:11:00,cbp03,M2003042153716.L2_RR.R0000018101_37N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-5220,56.14,24.25,0.039,1.068,7.76601315,chl,6.30119991,0.00173010,0.00202286,0.00277700,0.00321762,0.00484827,0.00213010,0.00133232,0.00130100,0.00106629
64464,37.58124000,-76.05799000,2003-02-11 17:55:00,cbp03,M2003042153716.L2_RR.R0000018101_37N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-7800,56.08,24.04,0.050,1.270,8.95933628,chl,6.08760023,0.00110386,0.00140688,0.00206667,0.00252224,0.00391625,0.00147977,0.00089413,0.00092071,0.00086313
64470,38.99511000,-76.35968000,2003-02-14 13:38:00,cbp03,M2003045154240.L2_RR.R0000018101_39N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,21,7920,56.03,27.55,0.108,0.958,18.63689232,chl,24.11000061,0.00150906,0.00152022,0.00192056,0.00236011,0.00437733,0.00269000,0.00148082,0.00149718,0.00176635
64578,39.44011000,-76.02467000,2003-04-23 13:03:00,cbp03,M2003113145707.L2_RR.R0000018101_39N_39N_76W_76W.N1_OCVAL.bz2,0.00000000,21,7800,36.11,30.37,0.124,5.583,19.52887535,chl,17.19499969,0.00002220,0.00119680,0.00381800,0.00539507,0.01003547,0.00979653,0.00776547,0.00750493,0.00855357
64579,39.54511000,-76.08134000,2003-04-23 13:52:00,cbp03,M2003113145707.L2_RR.R0000018101_39N_39N_76W_76W.N1_OCVAL.bz2,0.00000000,10,4860,36.19,30.70,0.043,5.609,26.51216888,chl,18.93899918,-0.00092050,0.00057950,0.00272100,0.00407250,0.00810000,0.00666400,0.00487080,0.00463360,0.00535333
64750,36.99570000,-76.02048000,2003-07-21 13:16:00,cbp03,M2003202145731.L2_RR.R0000018101_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,7260,29.68,22.58,0.073,5.412,10.01849937,chl,7.40920019,0.00201326,0.00217074,0.00325300,0.00390345,0.00612400,0.00272278,0.00198177,0.00196411,0.00085094
64751,37.91179000,-76.16800000,2003-07-21 13:25:00,cbp03,M2003202145731.L2_RR.R0000018101_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,6660,30.24,24.91,0.084,5.387,10.66283035,chl,13.70600033,0.00110467,0.00130513,0.00238383,0.00300478,0.00485286,0.00274695,0.00247082,0.00253372,0.00160200
64752,37.06237000,-75.99937000,2003-07-21 14:06:00,cbp03,M2003202145731.L2_RR.R0000018101_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,4200,29.70,22.57,0.050,5.468,13.46580887,chl,8.01000023,0.00224940,0.00234419,0.00340760,0.00426514,0.00705769,0.00295620,0.00211090,0.00205886,0.00095060
64754,37.22875000,-76.05383000,2003-07-21 15:13:00,cbp03,M2003202145731.L2_RR.R0000018101_38N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,180,29.82,23.16,0.083,5.419,13.98585606,chl,9.25599957,0.00167158,0.00194500,0.00315884,0.00397752,0.00685010,0.00305880,0.00215686,0.00207933,0.00104257
64899,38.64484000,-76.39995000,2003-09-16 14:44:00,cbp03,M2003259151153.L2_RR.R0000018101_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,2460,42.07,14.02,0.138,2.824,18.26935959,chl,12.60200024,0.00005105,0.00080137,0.00158591,0.00215504,0.00385991,0.00229713,0.00162531,0.00201026,0.00159844
64902,38.81345000,-76.46273000,2003-09-16 16:36:00,cbp03,M2003259151153.L2_RR.R0000018101_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-4260,42.24,14.72,0.130,2.619,34.89109802,chl,12.81599998,-0.00280076,-0.00035371,0.00106000,0.00187029,0.00394947,0.00232377,0.00167695,0.00201570,0.00163953
64904,38.99511000,-76.35968000,2003-09-16 17:45:00,cbp03,M2003259151153.L2_RR.R0000018101_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,24,-8400,42.35,14.43,0.140,2.346,27.51932716,chl,12.26099968,-0.00173840,0.00000790,0.00181569,0.00290419,0.00583886,0.00384991,0.00278752,0.00287290,0.00254960
64928,36.99570000,-76.02048000,2003-09-25 13:25:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,8220,41.49,21.21,0.065,3.161,7.46193409,chl,5.20650005,0.00197280,0.00270248,0.00437590,0.00530370,0.00796026,0.00447564,0.00296048,0.00308530,0.00199853
64929,37.06237000,-75.99937000,2003-09-25 14:25:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,4620,41.54,21.20,0.058,3.298,5.64433718,chl,7.20900011,0.00265346,0.00401610,0.00694933,0.00812832,0.01100120,0.00658190,0.00459690,0.00451900,0.00306473
64930,37.11681000,-76.12521000,2003-09-25 15:11:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,1860,41.64,20.30,0.069,3.323,6.54238033,chl,5.60699987,0.00227155,0.00291557,0.00441027,0.00508290,0.00734718,0.00416513,0.00284139,0.00292548,0.00188452
64931,37.22875000,-76.05383000,2003-09-25 15:54:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-720,41.72,20.45,0.047,3.548,6.84103203,chl,9.87899971,0.00147064,0.00280220,0.00539109,0.00631931,0.00902000,0.00567444,0.00400417,0.00393781,0.00268864
64932,37.23653000,-76.20799000,2003-09-25 17:13:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-5460,41.78,19.54,0.079,3.459,7.16690779,chl,16.37599945,0.00148809,0.00255400,0.00472600,0.00558064,0.00830486,0.00517248,0.00365429,0.00371667,0.00255257
64933,37.31181000,-76.34634000,2003-09-25 18:20:00,cbp03,M2003268153014.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-9480,41.90,18.45,0.117,3.487,12.66827774,chl,11.74799919,0.00021791,0.00164380,0.00409009,0.00533746,0.00907236,0.00661610,0.00493780,0.00484000,0.00406009
64964,37.11015000,-76.29300000,2003-10-24 14:22:00,cbp03,M2003297152208.L2_RR.R0000018101_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,9,4140,52.22,0.19,0.124,3.186,8.57456017,chl,7.29799986,0.00094857,0.00224914,0.00468772,0.00575325,0.00872457,0.00631175,0.00454429,0.00434257,0.00357114
64965,37.17681000,-76.37300000,2003-10-24 16:10:00,cbp03,M2003297152208.L2_RR.R0000018101_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,13,-2340,52.31,0.93,0.107,2.900,10.00878334,chl,9.61199951,-0.00048291,0.00071218,0.00268746,0.00362091,0.00583982,0.00380473,0.00259073,0.00263509,0.00207800
64967,37.23653000,-76.20799000,2003-10-24 18:13:00,cbp03,M2003297152208.L2_RR.R0000018101_37N_37N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-9720,52.31,0.12,0.061,3.168,5.29787302,chl,11.74800014,0.00093295,0.00218629,0.00439867,0.00531086,0.00717400,0.00426743,0.00298981,0.00301829,0.00219229
65065,37.11015000,-76.29300000,2004-01-12 12:53:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,7,8580,64.88,24.35,0.073,7.517,17.31971741,chl,26.08971405,0.00167400,0.00217300,0.00415100,0.00518150,0.00993550,0.00694240,0.00423240,0.00406440,0.00477520
65066,37.17681000,-76.37300000,2004-01-12 13:57:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,15,4740,64.97,24.98,0.073,7.090,18.72259140,chl,32.39599991,0.00127146,0.00176080,0.00327700,0.00415980,0.00815277,0.00547750,0.00314017,0.00307183,0.00366200
65067,37.24181000,-76.38634000,2004-01-12 14:28:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,19,2880,65.03,25.11,0.090,6.970,15.49465752,chl,25.80999947,0.00120500,0.00192263,0.00387427,0.00493953,0.00862926,0.00594178,0.00374400,0.00366953,0.00368635
65068,37.31181000,-76.34634000,2004-01-12 15:13:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,180,65.07,24.99,0.089,6.991,18.36788177,chl,32.21799850,0.00102774,0.00170160,0.00370710,0.00474021,0.00875032,0.00589350,0.00334019,0.00342540,0.00363500
65069,37.23653000,-76.20799000,2004-01-12 16:25:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,-4140,64.95,24.04,0.046,7.610,11.63156033,chl,20.13942909,0.00209440,0.00273000,0.00454491,0.00535038,0.00893736,0.00562913,0.00336350,0.00332821,0.00335382
65070,36.99903000,-76.31328000,2004-01-12 17:49:00,cbp03,M2004012151111.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,16,-9120,64.78,24.32,0.078,7.588,13.04179573,chl,17.62199974,0.00084892,0.00257015,0.00597450,0.00761262,0.01309450,0.01149462,0.00852969,0.00815523,0.00811739
65101,38.55651000,-76.43467000,2004-02-18 13:07:00,cbp03,M2004049154514.L2_RR.R0000018101_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,9960,54.16,31.89,0.097,6.334,16.46944427,chl,10.76500034,-0.00011800,0.00047819,0.00130648,0.00179100,0.00324310,0.00164943,0.00096478,0.00107095,0.00098391
65102,38.64484000,-76.41773000,2004-02-18 15:32:00,cbp03,M2004049154514.L2_RR.R0000018101_39N_38N_76W_76W.N1_OCVAL.bz2,0.00000000,25,1260,54.23,31.82,0.061,6.222,18.91821671,chl,10.16699982,0.00024800,0.00059709,0.00111050,0.00151191,0.00282582,0.00155629,0.00088882,0.00104282,0.00102050
65106,39.24844000,-76.23801000,2004-02-19 12:52:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,16,9000,57.46,18.84,0.090,4.249,10.24321365,chl,15.25100040,0.00324691,0.00365985,0.00493600,0.00614769,0.00995783,0.00686667,0.00448631,0.00414862,0.00397600
65107,39.34678000,-76.17467000,2004-02-19 13:28:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,18,6840,57.51,18.57,0.044,4.297,8.74808407,chl,10.46599960,0.00272343,0.00383446,0.00569169,0.00696646,0.01059527,0.00794033,0.00570483,0.00525983,0.00461000
65108,37.58124000,-76.05799000,2004-02-19 13:29:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,6780,55.94,14.58,0.045,5.298,5.53100443,chl,3.52440000,0.00094657,0.00168830,0.00286827,0.00342680,0.00465314,0.00206781,0.00132486,0.00126972,0.00089438
65109,39.44011000,-76.02467000,2004-02-19 14:09:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,19,4320,57.52,17.80,0.022,4.402,6.60006332,chl,3.28900003,0.00386657,0.00552067,0.00807914,0.00977286,0.01395533,0.01099385,0.00889015,0.00827969,0.00635508
65110,37.68346000,-75.98966000,2004-02-19 14:17:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,3900,56.01,14.34,0.046,5.389,6.53213835,chl,5.34000015,0.00082283,0.00155700,0.00264905,0.00320943,0.00448905,0.00218714,0.00142073,0.00139770,0.00100914
65111,39.54511000,-76.08134000,2004-02-19 14:42:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,10,2340,57.62,18.23,0.047,4.334,6.57433081,chl,2.54200006,0.00275820,0.00484711,0.00747300,0.00900150,0.01243286,0.00802775,0.00581314,0.00528000,0.00398760
65112,37.90846000,-75.79132000,2004-02-19 15:42:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,23,-1200,56.11,13.39,0.084,5.635,13.02480984,chl,11.03599930,0.00096710,0.00159780,0.00294933,0.00378390,0.00634486,0.00501280,0.00316540,0.00297770,0.00323590
65113,37.79652000,-75.84438000,2004-02-19 16:26:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-3840,56.04,13.54,0.062,5.595,11.28524303,chl,14.06199932,0.00143020,0.00216590,0.00386657,0.00481790,0.00800200,0.00607630,0.00378381,0.00349036,0.00374324
65114,37.77513000,-75.97466000,2004-02-19 17:16:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,24,-6840,56.07,14.33,0.105,5.408,9.24367714,chl,7.47599983,0.00143819,0.00199038,0.00297509,0.00357964,0.00556418,0.00325173,0.00193255,0.00187095,0.00170309
65115,37.80013000,-76.17466000,2004-02-19 18:18:00,cbp03,M2004050151330.L2_RR.R0000018101_39N_37N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-10560,56.19,15.78,0.055,4.977,4.74146700,chl,1.70879996,0.00073531,0.00142682,0.00251295,0.00299495,0.00393095,0.00164610,0.00106573,0.00099684,0.00071705
65174,37.23653000,-76.20799000,2004-03-24 13:02:00,cbp03,M2004084154047.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,10260,39.70,35.78,0.051,4.931,5.74681520,chl,5.47349977,0.00142852,0.00324147,0.00626169,0.00734812,0.01033820,0.00640524,0.00448972,0.00416270,0.00328781
65176,37.24181000,-76.38634000,2004-03-24 14:32:00,cbp03,M2004084154047.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,21,4860,39.79,34.88,0.127,4.735,8.84963512,chl,15.12999916,0.00203550,0.00385756,0.00563600,0.00639813,0.00994225,0.00666025,0.00405718,0.00374506,0.00367282
65178,37.11015000,-76.29300000,2004-03-24 16:17:00,cbp03,M2004084154047.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,8,-1440,39.63,35.64,0.056,4.855,13.22675419,chl,7.74300003,0.00103900,0.00225500,0.00446867,0.00553233,0.00949233,0.00639967,0.00411767,0.00384733,0.00390900
65179,36.99903000,-76.31328000,2004-03-24 17:00:00,cbp03,M2004084154047.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,16,-4020,39.54,35.72,0.040,4.817,10.78789711,chl,13.70599937,0.00057446,0.00291655,0.00606923,0.00775909,0.01280491,0.01067964,0.00776091,0.00728364,0.00732582
65212,37.41153000,-76.02466000,2004-04-20 16:27:00,cbp03,M2004111145040.L2_RR.R0000018101_37N_36N_76W_75W.N1_OCVAL.bz2,0.00000000,25,-4920,36.71,38.90,0.120,1.983,12.41861343,chl,7.65399981,-0.00018571,0.00096600,0.00320130,0.00427309,0.00701427,0.00243309,0.00119818,0.00116827,0.00073946
65269,37.23653000,-76.20799000,2004-05-12 12:41:00,cbp03,M2004133145527.L2_RR.R0000018101_37N_36N_76W_76W.N1_OCVAL.bz2,0.00000000,25,9180,30.12,28.37,0.049,4.221,8.62340927,chl,5.18742847,0.00174927,0.00227019,0.00377572,0.00467282,0.00714939,0.00295513,0.00170261,0.00175983,0.00101339
