/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:52:24 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range       
!  chlor_a      , 1076 ,   1.01648 , NaN                   ,                   1.62156 , 0.039504 - 180.86721 , 0.024000 - 90.33500 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
10389,43.67807000,-68.68422000,1999-06-10 20:00:00,s990610w,S1999161164837.L2_MLAC.R0000021509_43N_43N_68W_66W.hdf_OCVAL.nc_s990610w_10389_B5.tgz,0.00000000,25,-10600,21.53,23.12,0.021,3.058,1.57668000,chl,1.16069996,0.00207500,0.00260100,0.00323600,0.00323500,0.00292700,0.00045800
10445,43.75182000,-66.54805000,1999-06-19 14:50:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10445_B5.tgz,0.00000000,25,8280,21.98,26.00,0.036,2.339,1.47464200,chl,2.70830011,0.00250400,0.00295300,0.00343900,0.00342600,0.00306800,0.00047500
10446,43.73918000,-66.82800000,1999-06-19 15:31:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10446_B5.tgz,0.00000000,25,5821,21.88,25.18,0.086,2.206,1.75970700,chl,2.23379993,0.00247600,0.00259400,0.00268500,0.00281000,0.00270100,0.00045400
10447,43.73190000,-67.08955000,1999-06-19 16:08:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10447_B5.tgz,0.00000000,25,3602,21.79,24.43,0.033,2.059,0.73807200,chl,0.36939999,0.00316000,0.00342100,0.00365900,0.00331200,0.00242200,0.00024000
10448,43.71782000,-67.49215000,1999-06-19 17:09:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10448_B5.tgz,0.00000000,25,-57,21.66,23.44,0.022,1.728,0.58160100,chl,0.27959999,0.00299400,0.00332100,0.00343700,0.00298500,0.00202300,0.00020400
10449,43.70670000,-67.88700000,1999-06-19 18:09:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10449_B5.tgz,0.00000000,25,-3655,21.54,22.69,0.025,1.419,0.57510700,chl,0.24820000,0.00312800,0.00348400,0.00366400,0.00313900,0.00214700,0.00021800
10450,43.68482000,-68.27927000,1999-06-19 19:09:00,s990619w,S1999170165316.L2_MLAC.R0000021510_43N_43N_68W_66W.hdf_OCVAL.nc_s990619w_10450_B5.tgz,0.00000000,25,-7254,21.41,22.20,0.029,1.123,0.96470100,chl,0.64090002,0.00333900,0.00366500,0.00405300,0.00378200,0.00298200,0.00039300
10456,43.74640000,-66.78127000,1999-06-20 15:00:00,s990620w,S1999171155848.L2_MLAC.R0000021511_43N_43N_68W_66W.hdf_OCVAL.nc_s990620w_10456_B5.tgz,0.00000000,25,4443,20.54,59.46,0.045,4.302,2.34792600,chl,2.47469997,0.00301500,0.00271200,0.00270600,0.00279100,0.00287000,0.00055700
10474,43.66700000,-66.45300000,1999-08-02 14:30:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10474_B5.tgz,0.00000000,25,8195,26.09,29.18,0.067,3.242,1.28064100,chl,1.53299999,0.00265400,0.00278400,0.00324000,0.00309400,0.00273600,0.00044400
10475,43.74600000,-66.79200000,1999-08-02 15:41:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10475_B5.tgz,0.00000000,25,3934,26.14,30.63,0.038,3.398,1.74504400,chl,3.13899994,0.00247200,0.00236900,0.00248900,0.00245900,0.00232400,0.00047200
10476,43.73100000,-67.30900000,1999-08-02 16:46:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10476_B5.tgz,0.00000000,25,36,26.09,32.69,0.030,3.622,1.34481100,chl,1.18920004,0.00255000,0.00254900,0.00289900,0.00279400,0.00249100,0.00038000
10477,43.71800000,-67.65300000,1999-08-02 17:40:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10477_B5.tgz,0.00000000,25,-3203,26.04,34.09,0.047,3.724,1.03927100,chl,0.83289999,0.00269900,0.00269300,0.00320700,0.00302900,0.00250500,0.00027300
10478,43.69700000,-68.03300000,1999-08-02 18:31:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10478_B5.tgz,0.00000000,25,-6262,26.00,35.69,0.022,3.821,0.86718800,chl,0.66649997,0.00281700,0.00289400,0.00328600,0.00297400,0.00234400,0.00026400
10479,43.67900000,-68.43700000,1999-08-02 19:30:00,s990802w,S1999214163307.L2_MLAC.R0000021513_43N_43N_68W_66W.hdf_OCVAL.nc_s990802w_10479_B5.tgz,0.00000000,25,-9801,25.97,37.35,0.028,3.691,1.35030800,chl,0.87889999,0.00266600,0.00254300,0.00291100,0.00283300,0.00251000,0.00037100
10485,43.71455000,-67.65097000,1999-08-10 17:08:00,s990810w,S1999222173231.L2_MLAC.R0000021514_43N_43N_69W_66W.hdf_OCVAL.nc_s990810w_10485_B5.tgz,0.00000000,25,2205,31.75,55.36,0.055,6.381,0.89848000,chl,0.76650000,0.00163600,0.00200500,0.00246700,0.00228400,0.00175900,0.00015800
10486,43.70410000,-67.90978000,1999-08-10 17:44:00,s990810w,S1999222173231.L2_MLAC.R0000021514_43N_43N_69W_66W.hdf_OCVAL.nc_s990810w_10486_B5.tgz,0.00000000,25,46,31.64,54.61,0.048,6.067,1.77441800,chl,1.46800005,0.00200000,0.00217200,0.00260500,0.00270400,0.00255300,0.00040900
10487,43.69083000,-68.45012000,1999-08-10 19:00:00,s990810w,S1999222173231.L2_MLAC.R0000021514_43N_43N_69W_66W.hdf_OCVAL.nc_s990810w_10487_B5.tgz,0.00000000,25,-4512,31.43,53.15,0.119,5.347,2.26780600,chl,2.19729996,0.00197300,0.00211700,0.00245600,0.00258100,0.00258500,0.00040800
10488,43.66922000,-68.86825000,1999-08-10 20:02:00,s990810w,S1999222173231.L2_MLAC.R0000021514_43N_43N_69W_66W.hdf_OCVAL.nc_s990810w_10488_B5.tgz,0.00000000,25,-8230,31.26,51.92,0.093,4.751,3.54101300,chl,3.47480011,0.00129600,0.00150200,0.00191100,0.00211200,0.00244500,0.00031400
10492,43.73865000,-66.64305000,1999-08-23 15:29:00,s990823w,S1999235171748.L2_MLAC.R0000021515_43N_43N_68W_66W.hdf_OCVAL.nc_s990823w_10492_B5.tgz,0.00000000,25,7201,34.81,46.17,0.033,2.270,0.58161400,chl,0.42120001,0.00313900,0.00298600,0.00286500,0.00247800,0.00176300,0.00017400
10495,43.69275000,-68.16413000,1999-08-23 18:28:00,s990823w,S1999235171748.L2_MLAC.R0000021515_43N_43N_68W_66W.hdf_OCVAL.nc_s990823w_10495_B5.tgz,0.00000000,25,-3534,34.31,40.65,0.033,2.082,1.32341400,chl,0.70880002,0.00224600,0.00233400,0.00254600,0.00243300,0.00216100,0.00022900
10496,43.77360000,-68.57537000,1999-08-23 19:30:00,s990823w,S1999235171748.L2_MLAC.R0000021515_43N_43N_68W_66W.hdf_OCVAL.nc_s990823w_10496_B5.tgz,0.00000000,25,-7254,34.26,38.90,0.044,1.796,0.98345800,chl,0.77380002,0.00255600,0.00268600,0.00282100,0.00263400,0.00210500,0.00024200
10500,43.75478000,-66.61200000,1999-08-24 14:41:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10500_B5.tgz,0.00000000,25,6844,32.69,41.70,0.038,3.647,0.86367800,chl,1.20599997,0.00324000,0.00280600,0.00266900,0.00244400,0.00206000,0.00024500
10501,43.73865000,-68.43600000,1999-08-24 15:41:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10501_B5.tgz,0.00000000,25,3248,32.65,48.45,0.041,2.025,0.58128400,chl,0.25189999,0.00448000,0.00390100,0.00351900,0.00296500,0.00224900,0.00014700
10502,43.72642000,-67.38413000,1999-08-24 16:35:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10502_B5.tgz,0.00000000,25,6,32.64,44.63,0.027,3.157,0.45262600,chl,0.18539999,0.00469300,0.00420600,0.00376500,0.00311200,0.00215700,0.00020500
10503,43.71207000,-67.77625000,1999-08-24 17:32:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10503_B5.tgz,0.00000000,25,-3413,32.62,46.04,0.052,2.784,0.39044000,chl,0.27520001,0.00477300,0.00427700,0.00377600,0.00300500,0.00203500,0.00012500
10504,43.69757000,-68.18107000,1999-08-24 18:30:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10504_B5.tgz,0.00000000,25,-6892,32.61,47.48,0.063,2.359,0.55841600,chl,0.33070001,0.00496800,0.00429000,0.00379500,0.00328700,0.00253100,0.00022000
10505,43.68048000,-68.58998000,1999-08-24 19:30:00,s990824w,S1999236162323.L2_MLAC.R0000021516_43N_43N_68W_66W.hdf_OCVAL.nc_s990824w_10505_B5.tgz,0.00000000,25,-10491,32.59,48.94,0.069,1.849,0.77123600,chl,0.74239999,0.00439700,0.00358000,0.00336100,0.00300500,0.00253600,0.00011200
10509,43.75665000,-66.53910000,1999-09-12 14:40:00,s990912w,S1999255171747.L2_MLAC.R0000021517_43N_43N_69W_66W.hdf_OCVAL.nc_s990912w_10509_B5.tgz,0.00000000,25,10020,42.09,44.88,0.042,3.067,1.54588500,chl,1.37750006,0.00139300,0.00163000,0.00198900,0.00205700,0.00183000,0.00021900
10510,43.73902000,-66.87690000,1999-09-12 15:30:00,s990912w,S1999255171747.L2_MLAC.R0000021517_43N_43N_69W_66W.hdf_OCVAL.nc_s990912w_10510_B5.tgz,0.00000000,25,7022,41.97,43.76,0.036,3.066,1.67473700,chl,1.72280002,0.00165300,0.00178300,0.00202200,0.00208700,0.00194000,0.00032400
10511,43.72525000,-67.28032000,1999-09-12 16:30:00,s990912w,S1999255171747.L2_MLAC.R0000021517_43N_43N_69W_66W.hdf_OCVAL.nc_s990912w_10511_B5.tgz,0.00000000,25,3423,41.85,42.20,0.034,2.922,0.59353200,chl,0.39640000,0.00204100,0.00239800,0.00257000,0.00224200,0.00152800,0.00015000
10512,43.71778000,-67.67252000,1999-09-12 17:27:00,s990912w,S1999255171747.L2_MLAC.R0000021517_43N_43N_69W_66W.hdf_OCVAL.nc_s990912w_10512_B5.tgz,0.00000000,25,4,41.73,40.76,0.025,2.727,0.48934100,chl,0.31610000,0.00229800,0.00266400,0.00285700,0.00242200,0.00154800,0.00014300
10513,43.69375000,-68.09907000,1999-09-12 18:30:00,s990912w,S1999255171747.L2_MLAC.R0000021517_43N_43N_69W_66W.hdf_OCVAL.nc_s990912w_10513_B5.tgz,0.00000000,25,-3774,41.59,39.10,0.039,2.493,0.59926400,chl,0.21610001,0.00215700,0.00256900,0.00282400,0.00246500,0.00167800,0.00014400
10518,43.75923000,-66.59927000,1999-09-13 14:30:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10518_B5.tgz,0.00000000,25,7381,40.04,43.51,0.041,1.572,1.34412200,chl,2.42359996,0.00176700,0.00192400,0.00220700,0.00216700,0.00191800,0.00026300
10519,43.74795000,-67.00908000,1999-09-13 15:30:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10519_B5.tgz,0.00000000,25,3782,40.01,45.09,0.076,1.780,1.06578800,chl,2.73749995,0.00201800,0.00196400,0.00226900,0.00213100,0.00174500,0.00019200
10520,43.72452000,-67.41958000,1999-09-13 16:33:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10520_B5.tgz,0.00000000,25,3,39.97,46.51,0.030,2.103,0.47068800,chl,0.41389999,0.00235200,0.00252100,0.00277200,0.00224500,0.00146100,0.00007000
10521,43.70912000,-67.80037000,1999-09-13 17:30:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10521_B5.tgz,0.00000000,25,-3416,39.95,47.86,0.042,2.429,0.45195300,chl,0.31900001,0.00240600,0.00252400,0.00269400,0.00220900,0.00141900,0.00003300
10522,43.68777000,-68.20407000,1999-09-13 18:30:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10522_B5.tgz,0.00000000,25,-7015,39.91,49.23,0.137,2.757,2.04218300,chl,8.08110046,0.00199700,0.00197800,0.00218800,0.00207200,0.00211500,0.00027000
10523,43.67527000,-68.60887000,1999-09-13 19:30:00,s990913w,S1999256162320.L2_MLAC.R0000021518_43N_43N_68W_66W.hdf_OCVAL.nc_s990913w_10523_B5.tgz,0.00000000,25,-10614,39.89,50.62,0.036,3.091,2.37761300,chl,1.89069998,0.00212800,0.00222000,0.00277500,0.00273700,0.00289500,0.00037700
10126,43.67073000,-68.76095000,1999-09-14 20:00:00,s990914w,S1999257170751.L2_MLAC.R0000021519_43N_43N_69W_66W.hdf_OCVAL.nc_s990914w_10126_B5.tgz,0.00000000,25,-9772,41.57,26.55,0.112,1.611,1.10055200,chl,1.60599995,0.00581600,0.00544900,0.00523300,0.00488700,0.00414400,0.00074400
10529,43.73438000,-67.24200000,1999-09-23 17:22:00,s990923w,S1999266171246.L2_MLAC.R0000021520_43N_43N_68W_66W.hdf_OCVAL.nc_s990923w_10529_B5.tgz,0.00000000,25,-68,45.79,36.29,0.053,12.090,1.21461100,chl,2.91269994,0.00388400,0.00363200,0.00344000,0.00330500,0.00291500,0.00089200
10531,43.69917000,-68.08092000,1999-09-23 19:30:00,s990923w,S1999266171246.L2_MLAC.R0000021520_43N_43N_68W_66W.hdf_OCVAL.nc_s990923w_10531_B5.tgz,0.00000000,25,-7745,45.55,32.85,0.017,10.504,1.53447800,chl,2.75939989,0.00229900,0.00235300,0.00258200,0.00263200,0.00235800,0.00053300
10532,43.69233000,-68.42118000,1999-09-23 20:20:00,s990923w,S1999266171246.L2_MLAC.R0000021520_43N_43N_68W_66W.hdf_OCVAL.nc_s990923w_10532_B5.tgz,0.00000000,25,-10744,45.47,31.50,0.023,9.878,2.23212200,chl,3.81789994,0.00229300,0.00220900,0.00248800,0.00264700,0.00267400,0.00065200
10536,43.77823000,-66.25043000,1999-09-24 14:30:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL.nc_s990924w_10536_B5.tgz,0.00000000,25,7007,44.30,48.08,0.064,8.408,1.87136800,chl,1.24759996,0.00204800,0.00285500,0.00431600,0.00437500,0.00420500,0.00066600
10537,43.75445000,-66.63965000,1999-09-24 15:30:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL.nc_s990924w_10537_B5.tgz,0.00000000,25,3408,44.26,49.27,0.055,8.902,2.31120300,chl,3.56240010,0.00209000,0.00193000,0.00225800,0.00235100,0.00243000,0.00062100
10538,43.73827000,-67.01557000,1999-09-24 16:27:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL.nc_s990924w_10538_B5.tgz,0.00000000,25,-11,44.23,50.56,0.029,9.394,1.87824600,chl,2.39439988,0.00257200,0.00226000,0.00249700,0.00250300,0.00248100,0.00055700
10539,43.72890000,-67.44378000,1999-09-24 17:29:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL.nc_s990924w_10539_B5.tgz,0.00000000,25,-3730,44.21,51.88,0.056,9.327,1.66382800,chl,2.92729998,0.00246500,0.00232000,0.00259300,0.00250500,0.00240000,0.00050000
10540,43.71605000,-67.81500000,1999-09-24 18:30:00,s990924w,S1999267161819.L2_MLAC.R0000021521_43N_43N_68W_66W.hdf_OCVAL.nc_s990924w_10540_B5.tgz,0.00000000,25,-7389,44.19,53.11,0.036,9.269,1.24267700,chl,1.50380003,0.00267200,0.00257300,0.00277500,0.00266900,0.00228000,0.00043500
10555,43.77315000,-66.37077000,1999-10-08 14:00:00,s991008w,S1999281164648.L2_MLAC.R0000021523_43N_43N_68W_66W.hdf_OCVAL.nc_s991008w_10555_B5.tgz,0.00000000,25,10462,50.54,22.74,0.046,1.569,1.30144800,chl,1.28849995,0.00179900,0.00279600,0.00417300,0.00413500,0.00353400,0.00054500
10556,43.74827000,-66.77257000,1999-10-08 15:00:00,s991008w,S1999281164648.L2_MLAC.R0000021523_43N_43N_68W_66W.hdf_OCVAL.nc_s991008w_10556_B5.tgz,0.00000000,25,6863,50.45,23.55,0.044,1.661,2.16449100,chl,4.92019987,0.00110800,0.00134500,0.00177200,0.00191300,0.00192400,0.00045500
10559,43.69798000,-68.02868000,1999-10-08 18:00:00,s991008w,S1999281164648.L2_MLAC.R0000021523_43N_43N_68W_66W.hdf_OCVAL.nc_s991008w_10559_B5.tgz,0.00000000,25,-3933,50.21,27.41,0.053,2.381,0.99119700,chl,1.00450003,0.00110600,0.00147200,0.00192700,0.00179700,0.00144100,0.00014400
10560,43.68652000,-68.45140000,1999-10-08 19:00:00,s991008w,S1999281164648.L2_MLAC.R0000021523_43N_43N_68W_66W.hdf_OCVAL.nc_s991008w_10560_B5.tgz,0.00000000,25,-7532,50.14,28.94,0.056,2.580,1.78878600,chl,2.37249994,0.00106500,0.00131500,0.00176800,0.00182800,0.00171900,0.00027600
10575,43.72180000,-67.67823000,1999-10-16 17:20:00,s991016w,S1999289174415.L2_MLAC.R0000021525_43N_43N_69W_66W.hdf_OCVAL.nc_s991016w_10575_B5.tgz,0.00000000,25,1915,56.93,59.99,0.054,8.597,1.00342300,chl,2.33599997,0.00338900,0.00308800,0.00289000,0.00270300,0.00235300,0.00047800
10576,43.71100000,-67.90538000,1999-10-16 17:53:00,s991016w,S1999289174415.L2_MLAC.R0000021525_43N_43N_69W_66W.hdf_OCVAL.nc_s991016w_10576_B5.tgz,0.00000000,25,-65,56.85,59.42,0.041,8.957,1.06710000,chl,2.24839997,0.00336600,0.00308100,0.00288300,0.00282600,0.00239300,0.00052000
10577,43.67282000,-68.46137000,1999-10-16 19:17:00,s991016w,S1999289174415.L2_MLAC.R0000021525_43N_43N_69W_66W.hdf_OCVAL.nc_s991016w_10577_B5.tgz,0.00000000,25,-5102,56.62,58.18,0.041,9.213,0.93444100,chl,2.34330010,0.00351800,0.00323700,0.00296700,0.00283800,0.00234100,0.00045700
10578,43.64838000,-68.86963000,1999-10-16 20:14:00,s991016w,S1999289174415.L2_MLAC.R0000021525_43N_43N_69W_66W.hdf_OCVAL.nc_s991016w_10578_B5.tgz,0.00000000,25,-8520,56.47,57.19,0.057,9.349,1.68569500,chl,8.38039970,0.00338200,0.00308100,0.00278700,0.00272300,0.00290100,0.00079300
15312,32.92800000,-79.29000000,1997-09-23 15:51:00,sep97sab,S1997266172044.L2_MLAC.R0000021534_32N_32N_79W_79W.hdf_OCVAL.nc_sep97sab_15312_B5.tgz,0.00000000,25,6064,33.64,30.40,0.104,2.239,1.97053200,chl,1.23300004,0.00323000,0.00346100,0.00440400,0.00440500,0.00435200,0.00050300
7586,37.20720000,-76.13030000,2000-04-30 15:30:00,ties0001,S2000121172925.L2_MLAC.R0000021545_37N_37N_76W_76W.hdf_OCVAL.nc_ties0001_7586_B5.tgz,0.00000000,25,8027,24.08,32.05,0.061,3.252,8.80117700,chl,11.67000008,0.00206800,0.00281200,0.00378400,0.00456700,0.00685900,0.00204500
7680,37.89800000,-76.15170000,2000-07-27 19:28:00,ties0002,S2000209172102.L2_MLAC.R0000021546_37N_37N_76W_75W.hdf_OCVAL.nc_ties0002_7680_B5.tgz,0.00000000,25,-6698,19.66,23.93,0.083,1.412,3.13113200,chl,17.37000084,0.00382400,0.00334400,0.00312000,0.00325700,0.00387000,0.00151800
7681,37.99800000,-76.11820000,2000-07-27 20:06:00,ties0002,S2000209172102.L2_MLAC.R0000021546_37N_37N_76W_75W.hdf_OCVAL.nc_ties0002_7681_B5.tgz,0.00000000,25,-8980,19.76,23.95,0.102,1.535,3.26492300,chl,13.30000019,0.00446500,0.00376600,0.00347700,0.00352700,0.00409700,0.00163600
7718,37.59920000,-76.14770000,2000-07-30 18:46:00,ties0002,S2000212175317.L2_MLAC.R0000021546_37N_37N_76W_76W.hdf_OCVAL.nc_ties0002_7718_B5.tgz,0.00000000,25,-2273,23.00,55.57,0.072,4.391,10.97251300,chl,22.23999977,0.00344100,0.00257500,0.00244700,0.00276400,0.00443200,0.00160200
7778,37.58750000,-76.00250000,2000-10-19 15:02:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7778_B5.tgz,0.00000000,25,9294,49.17,24.79,0.052,5.029,4.34739000,chl,6.67000008,0.00308200,0.00356200,0.00447200,0.00522000,0.00652800,0.00211900
7780,37.66670000,-75.98180000,2000-10-19 15:40:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7780_B5.tgz,0.00000000,25,7013,49.24,24.80,0.047,5.137,4.40102000,chl,7.84000015,0.00293400,0.00343700,0.00435000,0.00502900,0.00627000,0.00212000
7781,37.66630000,-76.09530000,2000-10-19 16:30:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7781_B5.tgz,0.00000000,25,4013,49.22,24.43,0.053,4.960,4.27119600,chl,10.50000000,0.00324700,0.00348800,0.00406100,0.00456600,0.00569500,0.00200200
7782,37.66350000,-76.15420000,2000-10-19 17:00:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7782_B5.tgz,0.00000000,25,2213,49.21,24.26,0.071,4.861,4.04567900,chl,11.10999966,0.00313700,0.00327800,0.00382500,0.00431500,0.00529000,0.00183500
7784,37.71330000,-76.18880000,2000-10-19 18:15:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7784_B5.tgz,0.00000000,25,-2288,49.25,24.14,0.051,4.874,4.17189100,chl,10.47999954,0.00299800,0.00317200,0.00348300,0.00402600,0.00493600,0.00178500
7785,37.78120000,-76.17170000,2000-10-19 18:35:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7785_B5.tgz,0.00000000,25,-3489,49.32,24.09,0.075,4.953,4.40432900,chl,12.59000015,0.00232900,0.00247800,0.00292300,0.00340200,0.00421000,0.00156900
7786,37.86730000,-76.14930000,2000-10-19 19:02:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7786_B5.tgz,0.00000000,25,-5110,49.40,24.08,0.080,5.083,4.48439400,chl,10.46000004,0.00202500,0.00222100,0.00276400,0.00320000,0.00406200,0.00150900
7787,37.92970000,-76.13380000,2000-10-19 19:21:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7787_B5.tgz,0.00000000,25,-6251,49.46,24.08,0.116,5.180,4.98722900,chl,9.88000011,0.00231000,0.00254100,0.00318000,0.00361500,0.00476700,0.00177100
7788,37.99970000,-76.11580000,2000-10-19 19:42:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7788_B5.tgz,0.00000000,25,-7512,49.53,24.04,0.078,5.266,6.38083100,chl,10.65999985,0.00251800,0.00284700,0.00378000,0.00452100,0.00621400,0.00213000
7789,38.00130000,-76.20220000,2000-10-19 20:21:00,ties0003,S2000293172742.L2_MLAC.R0000021547_38N_37N_76W_75W.hdf_OCVAL.nc_ties0003_7789_B5.tgz,0.00000000,25,-9852,49.51,23.80,0.082,5.122,4.84564900,chl,10.21000004,0.00172000,0.00206600,0.00250600,0.00302600,0.00385100,0.00139200
8263,37.00150000,-76.01500000,1997-10-30 15:15:00,ties9703,S1997303170017.L2_MLAC.R0000021548_37N_37N_76W_75W.hdf_OCVAL.nc_ties9703_8263_B5.tgz,0.00000000,25,6907,51.23,43.63,0.133,0.406,3.17254500,chl,5.38999987,0.00320700,0.00454500,0.00673900,0.00765300,0.00858000,0.00317100
8294,37.57330000,-76.06720000,1997-11-02 15:51:00,ties9703,S1997306173534.L2_MLAC.R0000021548_38N_37N_76W_76W.hdf_OCVAL.nc_ties9703_8294_B5.tgz,0.00000000,25,6863,54.21,29.17,0.058,10.298,2.66193600,chl,23.45999908,0.00255500,0.00266700,0.00327100,0.00370200,0.00396600,0.00176700
8299,37.83320000,-76.08250000,1997-11-02 17:18:00,ties9703,S1997306173534.L2_MLAC.R0000021548_38N_37N_76W_76W.hdf_OCVAL.nc_ties9703_8299_B5.tgz,0.00000000,25,1639,54.45,28.72,0.086,9.995,3.18662300,chl,8.22999954,0.00372000,0.00335000,0.00367900,0.00413500,0.00468700,0.00173400
8300,37.83230000,-76.14880000,1997-11-02 18:18:00,ties9703,S1997306173534.L2_MLAC.R0000021548_38N_37N_76W_76W.hdf_OCVAL.nc_ties9703_8300_B5.tgz,0.00000000,25,-1961,54.43,28.52,0.056,9.802,2.83912300,chl,13.90999985,0.00316800,0.00298700,0.00330000,0.00352300,0.00388900,0.00152300
8302,37.88220000,-76.14550000,1997-11-02 20:00:00,ties9703,S1997306173534.L2_MLAC.R0000021548_38N_37N_76W_76W.hdf_OCVAL.nc_ties9703_8302_B5.tgz,0.00000000,25,-8082,54.48,28.46,0.077,9.773,2.95816400,chl,14.39999962,0.00308100,0.00287100,0.00330900,0.00345900,0.00378700,0.00155000
